COUNTRY_PERIOD_INDEX,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.PP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD.ZG,NE.GDI.TOTL.KD.ZG,NE.GDI.TOTL.ZS,NV.IND.TOTL.CD,NV.IND.TOTL.KD.ZG,NV.IND.TOTL.ZS,SL.IND.EMPL.ZS,NV.SRV.TOTL.CD,NV.SRV.TOTL.KD.ZG,NV.SRV.TOTL.ZS,NY.GNP.MKTP.KD.ZG,NY.GNP.MKTP.PP.CD,BG.GSR.NFSV.GD.ZS,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,NY.GDS.TOTL.ZS,NY.GNS.ICTR.ZS,NE.TRD.GNFS.ZS,GC.DOD.TOTL.GD.ZS,DT.DOD.DIMF.CD,GC.REV.XGRT.GD.ZS,GC.XPN.TOTL.GD.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,FR.INR.RINR,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,BN.CAB.XOKA.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,BN.CAB.XOKA.GD.ZS,GC.TAX.INTT.RV.ZS,BM.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.WD.GD.ZS,DT.DOD.DECT.GN.ZS,DT.DOD.DLXF.CD,DT.DOD.DSTC.CD,DT.TDS.DECT.CD,NE.RSB.GNFS.ZS,FI.RES.TOTL.MO,NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,TX.VAL.TECH.CD,DT.TDS.DECT.GN.ZS,DT.DOD.DSTC.IR.ZS,GC.XPN.INTP.RV.ZS,GC.XPN.INTP.ZS,FR.INR.DPST,FR.INR.LEND,NE.CON.GOVT.ZS,NE.CON.PRVT.ZS,NE.CON.TOTL.ZS,NE.DAB.TOTL.ZS,FS.AST.DOMO.GD.ZS,SL.UEM.1524.ZS,SL.UEM.INTM.ZS,SL.UEM.BASC.ZS,SL.UEM.TOTL.ZS,EN.URB.LCTY.UR.ZS,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,EN.POP.DNST,SE.PRM.CUAT.ZS,SP.POP.DPND,SL.TLF.CACT.ZS,IQ.CPA.BREG.XQ,IQ.CPA.PADM.XQ,FS.AST.PRVT.GD.ZS,FM.AST.PRVT.GD.ZS
MDG-2023,15869945477.8505,4.20304615840668,56416214294.4254,508.718427705591,1.66887506096856,-8.34179122165175,19.9083555489204,3640408191.44498,1.87872531894773,22.9390088108736,9.83592011719846,7690321508.15488,4.47469401979743,48.4583990467274,2.66172535931923,55188798417.8659,15.8298351207949,,,11.80411156292,15.3213584351265,61.1330416886146,,1343533152.6,10.7650238138898,11.1514164395455,9.87432675044888,7.46514940429932,42.9145487487583,27.119377239864,8.2270422160532,-453893195.061625,34.1299942035502,27.0030474850644,-2.86008036823515,11.3359161022244,1.12112698305525,3.27357918889341,41.4145410926583,4957481893.5,128456615.0,266384947.1,-7.12694671848573,5.45500694680447,4285368913.23782,5416411471.69696,3982231.0,1.71588132270417,4.88060649823641,5.41475798744076,6.32279229112892,13.0,53.5833333333333,16.6262406413491,71.5696477957309,88.19588843708,108.104243986,,5.43,,,3.044,38.8140782054364,31195932.0,2.46201530433165,31.9799438860946,53.6196837401169,,75.1537300734546,85.465,3.0,2.5,17.1095450681392,17.1095450681392
MDV-2023,6621008703.95743,4.94286301229583,13037394172.4742,12587.6126038651,4.56618167112615,-15.358415197187,33.0509347055178,638294861.279376,3.22174526294228,9.64044739735597,16.9472362300527,4685285363.06256,5.08607774836516,70.7639209152849,-2.24232115804435,11547086912.1472,92.83007450818,,,31.788497158465,12.2212822515966,149.349976177434,,66023559.8,,,2.92746542425035,2.13856376038547,9.34345767007608,58.1506998952365,6.98328227162328,-1399602366.16087,75.3062069113229,74.0437692661116,-21.1388087335441,,,11.5818458756845,68.5591205715148,3835269679.4,98477000.0,499787723.0,-1.26243764521132,1.22268411034082,4902444407.8474,4986030514.21888,646.0,8.5227507278101,16.6762471485166,,,3.99661494648684,11.6818372301607,17.041154413287,51.1703485264065,68.211502841535,101.262437547053,41.2320857164071,14.124,,,4.019,,525994.0,0.359585188904548,41.5096832933973,1765.08053691275,,32.264975533215,63.327,3.5,3.0,35.8362090976748,31.585605627589
MEX-2023,1798317581486.88,3.35354140652768,3275042077168.85,13860.9597809326,2.45603364564664,15.7175135083744,23.8945184286558,586358214095.647,3.49445176620888,32.6059323521063,25.0311265830107,1035178819238.46,3.45787319343044,57.5637379012085,9.46784993680609,3193764865425.72,7.33487058876103,32.0669850496152,6.45618389072324,19.1006050406536,20.1277352965743,73.5788616365245,45.055380246523,15286469262.4,19.0449981034342,22.4106159687135,5.52796087314389,4.65385406168295,6.62929489524062,42.8093263875902,11.0177388297609,-12544311497.9999,37.509466472149,36.0693951643755,-0.697558185892173,1.68868225003555,0.0448093121201505,1.70618868173612,34.0722892134803,520478954955.6,60215727000.0,54692834368.2,-1.44007130777349,3.44254741981939,648642274776.945,674539330290.583,84000931839.0,3.11873149094139,28.0965931695659,18.5493152744806,15.7675933805407,4.77666666666667,11.5916666666667,11.1313196484459,69.7680753109004,80.8993949593464,104.793913388002,36.4268054968584,5.844,3.293,2.364,2.765,21.6096584421731,129739759.0,0.872178517508623,79.4734935748046,66.7402757272564,85.7091589949589,49.0415538480472,61.743,,,33.1534200996481,25.2775227197383
MHL-2023,263761322.021484,-5.00791779654826,293094638.232714,6793.24495895856,-1.94973398748974,-26.0804324737855,19.2966214781479,30816677.3319244,5.78961942046543,11.6835467367783,,183890473.395586,-3.81001619345473,69.7185136873888,2.41071626870514,352175162.25168,30.2334399551498,,,-28.1875753433645,29.2215575140149,118.493597542315,,,,,,7.32176533056624,,,,41546651.3328137,79.9197705616304,38.5738269806851,15.7516086947083,,,3.46876306926163,,,,,-41.3459435809452,,101742835.998535,210797443.389893,,,,,,,,57.2112342444942,70.9763410988702,128.187575343364,147.484196821512,,,,,,,38827.0,-3.16867227675357,78.3593928884282,215.705555555556,,64.169133192389,,2.5,2.0,,
MKD-2023,15855131188.9092,2.554965253403,46342636053.4879,8674.35846327485,2.77356173391705,-15.8961413631446,29.6278058870411,3807202644.86439,4.01580223273328,24.0124323129383,31.0401708738092,9025512618.77846,4.60729990591129,56.9248687459104,0.772272656074662,43996265749.949,31.1445225483877,,,16.6275706463979,29.961299849148,147.79425348309,,522570907.2,29.3769017621119,33.3785817447945,9.36187249769015,7.88239994188258,-2.26316743744266,58.6178892010549,5.89462107968648,50353525.7539191,80.3972554372264,67.3969980458635,0.317585046468375,4.12123599029996,0.716307158322798,4.04601094449743,83.6825253285971,8856932404.2,3140109000.0,1852379421.0,-13.0002573913629,4.37357667967461,10685882457.5582,12747090321.8547,387658985.0,12.3062299158485,62.6145674701466,4.74731999038784,4.29428142724082,1.81395597726592,5.44084059566623,14.934347481884,68.4380818717181,83.3724293536021,113.000235240643,52.3866910631062,29.685,,,13.174,53.7072142261407,1827816.0,-0.212923714310977,62.2518322545779,72.474861221253,,52.8340697087164,51.751,,,52.0359306568315,49.5661321729062
MLI-2023,24813860598.5307,4.72541109080376,75458174206.056,1043.9533853528,1.65672929216636,2.14415227013069,21.5452284920776,6318722963.44168,3.29118242940329,25.4644896482405,8.64283764374913,8907777618.31313,6.82219064937823,35.8983947013896,4.37788853013299,72644739084.2104,11.3280143460762,,,13.5118661193811,14.8236293675485,57.5332621823016,,850776826.6,,,2.05880228274223,2.22380071498729,,31.419677498531,-1.12911768488397,-1610328885.89123,32.7833122774991,24.7499499048026,-6.48963461165968,,0.119549510666896,2.83131972701562,27.3071265527304,5554634463.4,65385991.1,350719110.9,-8.0333623726965,,6141418067.58388,8134805408.11961,13859632.0,1.46813914329877,,,,,,12.8416749921675,73.6464588884515,86.4881338806189,108.033362372697,,3.861,17.073,12.542,2.947,39.7516442451521,23769127.0,2.97400537620334,31.0031889023235,19.4798572353486,,95.5627428168982,67.208,3.0,2.0,,
MLT-2023,22610561526.1461,10.6215185022616,37065676317.1794,40905.8059585057,6.29189585161325,-17.3946168652547,19.838129805231,2507231536.68273,8.63613983259496,11.088762805751,18.0198750670279,18479373752.7066,10.1380357512597,81.7289465869198,5.6934584868262,32583261715.1821,176.217592662762,22.7925343386126,0.284601512110116,37.8927519961095,25.815573460136,221.061835472405,,,30.7692282356676,33.6935052345347,5.09396758978883,5.16605710120075,,,,1479491752.18171,101.503606640763,119.558228831642,6.54336580925189,,113.674637584537,108.806291988427,,,,,18.0546221908786,0.243905356653296,27032786889.549,22950535430.7672,1234225995.0,,,3.37881943365143,3.08556992208013,,,16.435760263033,45.6714877408573,62.1072480038905,81.9453778091215,,9.323,3.093,5.673,3.479,,552747.0,3.99255876861009,95.6272277147965,1727.334375,99.7907540420735,49.1465329757208,64.284,,,64.2026808402786,64.2026808402786
MMR-2023,66757619000.0,0.958446625126115,322277844296.53,1233.19666209269,0.255328677987336,,,25096141666.6667,0.0237087377546175,37.5929250362669,18.7442239550243,26492656952.381,1.2920327374955,39.6848439911869,,314181024659.297,,,,,,,,1629888373.1,,,,10.7876664463339,,,,,,,,,,2.27715131661601,18.5621659533207,10485611017.5,44541927.9,911699358.1,,,,,190414450.0,1.40088120529771,0.477005657100365,,,,,,,,,,10.069,,,2.977,34.1110936610873,54133798.0,0.698879396261223,30.3820718069466,82.9420656687147,,46.2092542209052,55.192,2.5,2.0,,
MNE-2023,7644389159.84471,6.47836283518564,19867362099.1366,12259.8775034436,6.48895040768953,6.93667089786589,25.4474865908397,974650971.655979,3.34208520909701,12.7498868945047,18.4340814876454,4889538666.17642,6.65975924052917,63.962450941937,9.57071782317291,20056777107.4824,54.3756703344164,,,7.0988631788984,14.2472223771584,116.806669538329,,173322242.2,,,8.58476910455403,11.6812783259558,-4.77813148805584,55.9366664748861,11.9691106223213,-851525044.934647,67.5776464751354,49.229023063194,-11.1392163210062,,0.749725845166655,6.87914947745747,113.95522100629,8320494292.1,170740000.0,807756834.0,-18.3486234119413,3.40457321958068,3763258102.54026,5165898281.62343,15199424.0,10.4668719742285,10.8504108715578,,,0.267766666666667,6.345,17.8621887929582,75.0389480281434,92.9011368211016,118.348623411941,,23.335,,19.236,13.146,,623529.0,-0.00994290846928265,65.4731667624849,46.3590334572491,,55.7603675124215,58.564,,,42.3835125156477,42.3835125156477
MNG-2023,20325121393.9074,7.4221127615025,62677497750.9381,5838.63108083902,5.95952333228973,-3.41003378230121,33.9003731595217,8035619874.62627,12.8902083410026,39.5354090088486,22.6331829068751,8342114453.93609,9.89240827041723,41.0433684122384,20.3154412430172,55803492474.3217,28.3699014179664,,,42.4713555607024,33.4605004501248,142.864246599181,,379795797.9,28.933391527154,,10.347583131434,21.7690280161027,,53.4117995745171,26.8306918731148,121266171.830408,66.607129472089,76.2571171270924,0.596631968292985,5.97606223801631,0.373614483437144,11.0581069914836,193.629879463826,32746334651.4,1913156000.0,5046073036.3,9.64998765500338,3.63390248778194,15499351627.5757,13537979922.1991,58656463.0,27.8850003180916,38.9207654472157,4.45598248092915,,,,13.0063852760592,44.522259164658,57.5286444392976,91.4290175988193,,11.605,6.564,4.252,5.178,68.2052632931038,3481145.0,1.3708886685104,70.4464492797852,2.23365125312889,96.046630859375,60.0027669535657,60.833,,,38.6134823960349,38.6134823960349
MOZ-2023,20921079532.6094,5.48149036541776,56452955963.8512,622.000297682823,2.41156866266468,-42.5076329770291,19.535274541865,4499703248.76252,13.8617455709496,21.5079878729437,6.40173501323427,8600366679.10396,3.10832422319638,41.1086180600705,4.88589620313569,51481631279.9519,14.9540645160191,,,4.70522360302669,2.64028058527519,106.058613430022,72.6610029459905,1070704644.9,24.7443064760859,,7.12697482131851,5.09031107461925,17.7082822717757,50.0929661300541,3.54571072317434,-2207224606.64749,60.4443321993941,45.6142812306282,-10.5502424155844,5.19549336154924,0.832189373906965,12.8268059338812,355.368526234506,65444369925.0,1420782957.9,4493763879.4,-14.8300509687659,3.26840955581723,9543000054.48782,12645606812.3898,16632000.0,23.5537762976045,39.0646890934133,13.1838835284803,,9.33908798364977,23.7,17.2118079322706,78.0829684647027,95.2947763969733,114.830050938838,,11.471,,,6.661,15.4202728924754,33635160.0,2.95358093047219,35.7149783148407,42.7721457819375,,90.5547175254326,78.811,3.0,3.0,18.5175424004027,18.5175424004027
MRT-2023,10726838461.3987,6.80949001978621,34985869654.6274,2135.78187606359,3.6874901052298,2.24742538476636,44.5439783104002,3318505462.18279,3.78823282365568,30.9364727932156,14.8268032180022,4614775119.42106,2.77141390437079,43.0208316833302,11.6977702650588,35013853557.612,11.6644459105594,,,29.1927154256855,32.053681458517,92.1654445146742,,595950841.2,,,4.95305034506872,3.80594628053802,,,,-966505853.181036,53.7583536996945,38.4070908149798,-9.01016507947871,,0.00122878703239848,7.90868374475115,43.0383110395313,3733823632.1,258234000.0,392671199.1,-15.3512628847147,,4119866589.44557,5766571760.87358,3637891.0,3.65771674820756,,,,,,16.4865587126041,54.3207258617104,70.8072845743145,115.351262884715,,23.24,,,10.37,49.7466417570795,5022441.0,2.96653079197429,59.7142464747058,4.87284466867178,,86.0514074690377,40.926,3.5,3.0,,
MUS-2023,14072212290.4596,5.00791900868131,36910896508.0926,11269.9684462139,6.17485400645448,10.0888460197008,19.9232351140484,2510359316.26027,3.74521850797542,17.8391234046561,21.1577548987047,9128061196.59422,4.28188963078524,64.8658576788433,9.81525458890331,41498147797.4855,44.1958221511921,60.409264901179,1.83780627140861,15.6707116057833,20.7276958348248,147.321392128852,,312740494.3,24.653830048004,29.1424031344469,7.05298238454736,6.13443001288971,3.17104448264484,135.739458740707,7.26565641246502,-696813950.758063,78.2802467779156,69.0411453509364,-4.95170152620903,1.14405700461403,0.114911853703082,5.39963130399295,123.586942977986,9322521006.6,9444052000.0,1970205753.6,-9.23910142697917,3.7851313369493,9715616541.54855,11015762508.0839,6408555.0,12.4530314635217,130.30070352298,9.78887697988304,8.4122860514143,4.57916666666667,9.5,14.3584873078916,69.9708010863252,84.3292883942167,104.252523508265,105.627860588171,16.448,6.45,5.781,5.571,,1248647.0,-1.1051534726941,39.0039901092226,625.261392088132,95.7546822428759,39.0159696460938,58.996,,,69.8939504735845,69.8939504735845
MWI-2023,13363669672.9405,1.94575281675984,38631007474.0452,633.214767978695,-0.642220906290575,-15.4622683142101,14.4830771619003,2578397972.71189,2.21955080910506,19.2940863985344,7.3286639879322,6030288053.58075,1.605577212589,45.1244920082931,2.37532481590874,38053555718.6122,11.0008422429334,,,-4.21749232864847,-1.12844008664264,42.4376683990967,,714608098.3,,,28.7897428247298,29.0332878003869,3.49864799223763,23.7094428695983,32.2340911811314,-2103564011.43835,31.1926320096439,11.2450363894528,-15.740915952882,,0.541177063758079,1.60106112476406,29.1854366990484,2875781584.4,13763000.0,150567250.3,-19.9475956201911,,1502749517.68843,4168480304.06473,4133308.0,1.14378811155779,,,,,33.5477083333333,19.0395224898473,85.1779698388011,104.217492328648,118.700569490549,,6.842,,,5.009,35.6268138728175,21104482.0,2.57135708610945,16.9748746665356,223.84898175647,,78.280606285515,62.998,3.0,2.5,7.74778352972302,7.74778352972302
MYS-2023,399949418752.657,3.5370638041057,1280946897746.06,11386.0395636528,2.26723785284469,7.12867261056107,22.8017590224926,150240428555.485,1.33257706090176,37.5648573322214,25.9966868796068,214159517679.931,5.25833506225597,53.5466505609237,2.46602406024124,1241858206288.82,23.7199506755102,94.5256080579035,26.4117673503428,27.5662045115268,23.8583516969162,132.593461641599,64.2816241956596,,17.2673137301998,17.0088733715367,2.48886560125754,-1.84898373559957,7.30135969525267,123.863931854246,5.83120097060203,6257096796.55397,63.9145080762826,68.6789535653168,1.56447203150546,1.61144783924257,1.99161746820324,1.97990062716743,,,,,4.76444548903423,4.77774044018093,274681075589.892,255625703549.712,127032168259.0,,,14.7101686251226,14.9336814453094,2.65041666666666,5.31737500641025,11.9697728310015,60.4640226574717,72.4337954884732,95.2355545109658,,12.146,,,3.858,32.1085956255461,35126298.0,1.23402869169549,76.4434752105739,106.913096941105,,42.3268043029121,66.178,,,117.099430029325,117.099430029325
NAM-2023,12408271449.2244,4.44280600303956,33338484191.5025,4187.60500396525,1.85444870324957,53.4741354772709,28.0124983478241,3745747073.07283,9.58385344666972,30.1875010423548,16.3923920439261,6612721271.92065,2.99355933502508,53.2928482341831,6.45192262549136,31742866875.6028,27.2958734047457,19.1852669386016,0.228879583398985,4.49531888223999,11.0760707567893,110.770713965983,,,35.5486967892555,36.4955503604922,5.87993463284275,6.5988782251116,4.05994802165138,,,-1881930135.53253,67.1439449900398,43.6267689759435,-15.1667389227704,30.5781082341112,-2.47743518791155,18.4906995136203,,,,,-23.5171760140963,3.72774979747463,5413327919.06109,8331402956.08205,837552.0,,,14.5161970606691,14.1395836682992,5.39320935807719,10.9267372727146,21.7553488337535,73.7493322840065,95.50468111776,123.517179465584,58.5367012476457,37.129,,,19.154,32.2433694860566,2963095.0,2.50947899094054,49.9545837830821,3.59909023551847,98.9318389892578,69.1003275178326,58.898,,,56.5807310041478,
NER-2023,16698786977.59,1.66763406484279,49053754855.8382,638.336080897887,-1.62761880925538,-4.76462682913836,21.6844069972649,3005683658.14484,3.94320000079571,17.9994131440716,9.21317430646188,7766982215.48305,0.12438201044354,46.512254009267,8.62450656354186,48477448319.5657,8.68750054753285,,,22.6224433354113,24.1363361896183,46.4755580630668,,735782327.5,,,3.70097316425834,3.48830909519184,,18.2141053685118,-0.924792570898072,-2332754443.51281,22.7687608629538,23.7067972001129,-13.969604179294,,0.0548870717893883,6.14147869426916,34.0171755670095,4834495317.5,43441377.6,191015390.6,0.938036337159062,,3958747563.65612,3802106873.94154,2603432.0,1.15748651653293,,,,,,13.4392076221623,63.9383490424265,77.3775566645887,99.0619636618537,,0.398,,,0.407,30.9511288331615,26159867.0,3.29489175812772,17.7506873295237,20.6519831057077,,98.164041724651,79.56,3.5,3.0,,
NGA-2023,487387801880.597,3.32684556421316,1983819998253.15,2138.76383719983,1.18123657085347,,,93238447684.3279,4.01318060998803,19.1302382465391,16.8218871130116,252049310591.219,3.69862987219305,51.7143247366227,,1939289821517.99,4.53799260785564,9.53031237564282,0.335104816677403,,,,,7873960876.9,,,24.659550203114,10.822580640136,2.87664578502372,25.0815758488734,50.9219774754511,6423222719.52035,,,1.31788745937756,,0.0524927682512212,0.384195197914633,29.036832236491,76305022874.7,18293766661.3,9651285520.8,,5.11997312993286,,,65160240.0,2.02567633316912,54.6858062297876,,,7.83855968526663,14.010553734975,,,,,,5.131,3.286,2.306,3.074,11.254443053986,227882945.0,2.09838916935738,62.1746763155343,250.20910328623,,80.2464063402127,82.559,3.5,2.5,,
NIC-2023,17805842283.8725,4.42774384760374,56772319876.1377,2609.44492072931,3.00511061205397,15.6292089952627,22.1511227447242,4843427814.13803,6.40839118700084,27.201340643823,16.9165438460527,8279405038.15545,5.12157148677419,46.4982498786618,14.2530477634215,54201770210.4129,15.1512068735076,,,8.84676868019652,29.8324826511023,105.003097611103,,675853972.6,21.5078651205282,16.2819508478816,8.38765854872536,10.781773656599,-1.17366915072469,,,1465400000.0,59.1537258378154,45.8493717732877,8.22988307229519,3.39304030453465,0.236439250268614,6.25581189724963,90.3575776595348,13654736764.2,1029859000.0,1778621240.9,-13.3043540645277,5.60886126583169,8163866826.09796,10532819127.7157,22949838.0,10.4627084268563,18.9069067775464,6.92450959326027,9.20916035188721,2.12058988335346,9.48156215456585,12.8951938413098,78.2580374784937,91.1532313198035,113.304354064528,30.1697625263409,9.203,,,4.698,27.1289795829339,6823613.0,1.37167812196347,59.1250953674316,56.702783779292,,52.8658369386387,65.891,2.5,2.5,30.0090035145774,26.7617772579335
NLD-2023,1135475867551.0,-0.598096167209832,1461073361662.53,63515.6030780019,-1.57745734337647,-9.40586195072559,20.0805040885297,206247665611.768,-3.06653366824125,18.1639849428596,14.3319176387723,795448241007.857,0.0767580539741317,70.0541740903295,1.54043258090344,1448880860003.15,47.2444471799391,,,30.0221971883561,29.5031090136918,165.030429478933,,,39.4093890964287,39.9696990762123,3.83839354342808,6.30210666993382,,,,106894748471.895,77.5443681895531,87.4860612893795,9.41409249872004,,-31.8304390848986,-30.2430732965592,,,,,9.9416930998264,0.634224247828485,993383113411.782,880497587437.271,107768604133.0,,,1.59819268006648,1.58766840983001,,,24.9106541742808,42.8396212670205,69.9778028116439,90.0583069001736,,8.272,3.252,6.057,3.535,6.88947198427121,17877117.0,0.990139686700227,95.3221682092129,530.950905850906,97.3239441916378,54.6264908553262,67.721,,,85.4757445009347,85.4757445009347
NOR-2023,482949731776.587,0.0721204806030329,572037741607.885,87497.2179649556,-1.06055299614016,-3.74182552930972,24.2545661042046,188669706532.03,-0.56366611309636,39.0661168478106,18.717207713094,241272988324.393,0.807265003351887,49.9581990524857,,601526837381.673,23.1561296544607,,,39.7149185180452,41.7674901330613,80.3638456401269,,,54.3416826111391,35.8939296791432,5.51784987104659,-11.0768034229592,18.4261670599042,60.4993689184032,0.433080320796381,86230225295.2335,32.4517466131432,47.9120990269837,17.8549069647529,0.143492361682994,2.25655065897445,2.85439221069972,,,,,15.4603524138406,4.64099738201529,231391353739.351,156725623224.993,5969103927.0,,,1.03067050034394,1.56038555006417,2.39416666666667,5.30833333333334,22.0477897050686,37.7153728889541,60.2850814819548,84.5396475861594,143.01406687642,10.975,2.321,9.472,3.574,23.684543976481,5519601.0,1.13831142739624,83.0718560702166,15.1524995195871,99.680658116242,53.9423382909882,65.944,,,127.432045772675,108.221192776561
NPL-2023,41047772331.0994,1.98254843628392,160208624971.652,1382.33055769304,2.05405906860061,-17.8168373854244,31.1493001529726,4914117906.32835,1.28966753657298,11.9717042539851,30.8488008839251,22728631171.7123,2.19194021934597,55.3711684726242,1.65550883707981,162084989754.991,9.58425567747115,,,7.22129909469196,36.2104694022707,41.5701502933145,,733277430.4,16.5336746124968,,7.11587261530826,5.74902859335131,,120.665233128408,14.5599019966811,1005873573.59584,34.5641830124417,7.00596728087278,2.45049491475997,16.5751381240148,,0.182279066044198,24.0384374799175,8831993893.6,417537000.0,467058755.3,-27.5582157315689,10.4169326092974,2875793499.04398,14187827151.0516,,1.12466976469287,3.35206236401852,8.02195964202454,,,,6.62485343600964,86.1538474692985,92.778700905308,123.928001058281,,20.43,,,10.437,7.95054639794969,29694614.0,-0.0700958873206174,66.5432933453944,207.147638646669,,54.0220133747515,39.379,3.5,2.5,91.5572641445816,91.5572641445816
NRU-2023,151435609.578807,0.699300699300778,163062399.384706,12752.4723855838,0.0717850570483023,,,,,,,,,,,267349862.813414,62.2684265481355,,,,,143.955555555556,,,125.996888888889,,,6.39880952380945,,,,1922550.24557466,100.488888888889,43.4666666666667,1.26954964616441,5.39612067541755,3.00795306139443,0.955055945287656,,,,,-57.0222222222222,,65824011.6302548,152175961.447859,,,,0.0528175787917639,,,,,,,,,,,,,,11875.0,0.625107627709329,100.0,593.75,94.1798934936523,69.0872846361954,,,,,
NZL-2023,255194972673.122,1.39425181563566,284426387712.054,49075.9562832927,-0.912467413170035,-8.26625301469532,23.8211315596966,,-0.988669455915883,,20.537665966941,,1.76258873324019,,1.46586142148035,274627431601.685,13.9757707092859,37.8448129241583,4.75142197081263,20.4132656989951,16.9759814858889,50.4064316790513,50.1080559619605,,32.3362370362217,,5.73316283034957,4.14984857819299,,99.3792286701575,3.56339694999693,-15766537606.0134,26.6914199360875,23.7150117429638,-6.17823205561682,2.84788475012408,-0.17944300930844,1.72217162155153,,,,,-2.97640819312363,2.20826681754075,60519517736.8842,68115161811.9667,823530843.0,,,4.17764875666416,,5.51916666666667,,,,79.5867343010049,103.407865860701,144.74485138413,10.714,,,3.734,38.3565914574391,5200000.0,2.3012774309073,83.8898991461229,19.7485853176864,,54.2574461849167,71.503,,,141.222832605013,129.71270670504
OMN-2023,106174708036.51,1.41401395818599,211791717284.958,21027.7384778886,-4.99392969767024,-7.91205388248045,26.6618980934734,58790637191.1573,0.00296524730163128,55.3716024073653,39.719182609371,48101430429.1287,3.25906680765561,45.3040383332988,-0.969071182935039,200146543117.034,17.2385681961462,21.9382567004472,2.52337873072249,43.3838756095799,28.9539589421734,106.446730998207,,,,,0.950782997762827,-4.69581133703699,,,,2433644273.08446,44.8623882596847,61.5843427385221,2.2921129881964,,-0.166323017184698,11.8157929012346,,,,,16.7219544788374,3.83596093159061,65386996098.8297,47632509752.9259,441801906.0,,,,,,,18.8474117097071,37.768712680713,56.6161243904201,83.2780224838935,,13.594,,,3.176,41.0760287307372,5049269.0,6.52704988451128,79.5702973228932,16.3142778675283,,38.6735887164327,68.331,,,59.752816940391,59.752816940391
PAK-2023,336686348609.266,-0.414935997088406,1488489467888.95,1360.32417758419,-1.94543125066376,-14.1283065558169,13.9681470393061,69757016336.0326,-3.87888944986534,20.718694602313,25.1521795336545,171606793835.656,0.0395883413129638,50.9693352713894,3.21044239464075,1463002417992.45,5.08996316448156,9.5803617025868,2.60784853210361,6.48837199463532,13.0805608678599,28.4676925469837,,11532067244.5,,,30.7681280657005,26.0156920088641,,42.7267519662831,16.2530631753901,-1039115536.91011,17.9737337958273,10.4939587511564,-0.308630136387274,,0.00950439485657225,0.608281270820624,39.4498353457572,110548220695.6,8940715000.0,16089759443.4,-7.47977504467081,2.50011507119078,35331726543.8312,60515108025.9204,384348995.0,4.8621098368236,65.1164226000631,,,,,10.3442770582193,83.1673509471454,93.5116280053647,107.479775044671,,9.423,,,5.237,17.9396002867675,247504495.0,1.54880458608849,38.8191861872791,321.067474833956,,70.1673862519405,52.372,3.5,3.0,12.0203955111754,12.0203955111754
PAN-2023,83812155244.3352,7.16632946099945,177518292229.457,18797.1933994045,5.77263521106902,14.6812832989399,37.492889940595,22762116397.7523,10.8734668728688,27.1584907122297,17.4619960017847,56788891624.6224,5.13250918506488,67.7573455294967,8.71015192135849,168976975134.478,28.2520681952281,24.2852602234873,0.51015273232566,40.4024674324981,35.4209111160326,88.3489105288611,,,,,1.48641355277038,2.25974916163428,,,,-2581001339.44999,42.719666518479,45.6292440103821,-3.07950718117876,,1.19451192535425,2.84826789984183,,,,,2.90957749190314,1.84468483901908,38242852826.798,35804273222.3299,1339544.0,,,,,,,12.2638661007732,47.3336664667287,59.5975325675019,97.0904225080969,,16.765,9.485,5.065,6.544,67.3194748656925,4458759.0,1.30902688797168,65.8601271176084,60.1072930709086,89.2,52.2832629253976,65.144,,,,
PER-2023,266958720837.988,-0.403242151494268,575755500916.112,7887.54185920108,-1.49255980889144,-10.1416059589097,19.1844089781649,90684502965.6827,-1.3633051785088,33.9694851252743,16.3581011845248,136699194887.797,0.993561316443348,51.2061169826914,2.91296332553337,544965494029.339,7.37258006099632,31.8286661448181,0.269775790706261,22.66983641954,19.8758047957099,50.7851842068664,,2534348082.8,,,6.45561348369586,6.3353956438818,,,,880392227.110485,23.6498783827457,27.1353058241207,0.329785902609557,,0.552922765097389,1.62534746680837,37.1975658585426,78735213144.6,12722147000.0,13291685549.1,3.48542744137508,10.24496362671,72440065323.5487,63135412810.3176,264161339.0,5.26023367282046,17.8195338483646,,,,,13.5642010031547,63.7659625773052,77.33016358046,96.5145725586249,,8.846,5.446,3.362,4.899,39.0469223525589,33845617.0,1.09975320783678,84.7810255849745,26.44188828125,75.8,50.0391504388028,72.686,,,43.1206589109506,43.1206589109506
